Codice,Descrizione,Provincia,DataFineVal
405024502,CROSARA,VI,31/12/1983 00:00:00
418079521,CROTONE,CZ,05/03/1992 00:00:00
418079522,CRUCOLI,CZ,05/03/1992 00:00:00
403012541,CRUGNOLA,VA,31/12/1983 00:00:00
401003548,CRUSINALLO,NO,31/12/1983 00:00:00
420091503,CUGLIERI,NU,15/07/1974 00:00:00
404022069,CUNEVO,TN,31/12/2015 00:00:00
401006511,CUQUELLO,AL,31/12/1983 00:00:00
420092530,CURCURIS,CA,31/12/1927 00:00:00
403016524,CURDOMO,BG,31/12/1983 00:00:00
401002550,CURINO,VC,05/03/1992 00:00:00
403016525,CURNASCO,BG,31/12/1983 00:00:00
404021520,CURON,BZ,31/12/1983 00:00:00
401003549,CURSOLO,NO,31/12/1983 00:00:00
401003639,CURSOLO-ORASSO,NO,29/04/1992 00:00:00
409047004,CUTIGLIANO,PT,31/12/2016 00:00:00
418079523,CUTRO,CZ,05/03/1992 00:00:00
403015576,CUVIRONE,MI,31/12/1983 00:00:00
401003550,CUZZAGO,NO,31/12/1983 00:00:00
401003551,DAGNENTE,NO,31/12/1983 00:00:00
404022072,DAONE,TN,31/12/2014 00:00:00
404022539,DARDINE,TN,31/12/1983 00:00:00
404022073,DARE',TN,31/12/2015 00:00:00
404022540,DARZO,TN,31/12/1983 00:00:00
418079524,DASA',CZ,05/03/1992 00:00:00
404022664,DASINDO,TN,31/12/1983 00:00:00
403013571,DASIO,CO,31/12/1983 00:00:00
403017537,DEGAGNA,BS,31/12/1983 00:00:00
404022541,DEGGIANO,TN,31/12/1983 00:00:00
404022542,DERCOLO,TN,31/12/1983 00:00:00
403015577,DERGANO,MI,31/12/1983 00:00:00
404022543,DERMULO,TN,31/12/1983 00:00:00
403013690,DERVIO,CO,05/03/1992 00:00:00
406031529,DESCLA,GO,15/09/1947 00:00:00
403016526,DESENZANO AL SERIO,BG,31/12/1983 00:00:00
401001520,DESERTES,TO,31/12/1983 00:00:00
403015100,DESIO,MI,29/06/2009 00:00:00
403016527,DEZZO DI SCALVE,BG,31/12/1983 00:00:00
407008515,DIANO BORELLO,IM,31/12/1983 00:00:00
407008516,DIANO CALDERINA,IM,31/12/1983 00:00:00
450501512,DIGNANO D'ISTRIA,PL,15/09/1947 00:00:00
404022075,DIMARO,TN,31/12/2015 00:00:00
418079525,DINAMI,CZ,05/03/1992 00:00:00
401003552,DISSIMO,NO,31/12/1983 00:00:00
406032512,DIVACCIA GROTTE DEL TIMAVO,TS,15/09/1947 00:00:00
406032513,DIVACCIA SAN CANZIANO,TS,15/09/1947 00:00:00
401002514,DOCCIO,VC,31/12/1983 00:00:00
406031531,DOL GRANDE,GO,15/09/1947 00:00:00
406031532,DOL OTTELZA,GO,15/09/1947 00:00:00
406031530,DOLE,GO,15/09/1947 00:00:00
403013691,DOLZAGO,CO,05/03/1992 00:00:00
401003640,DOMODOSSOLA,NO,29/04/1992 00:00:00
420092531,DOMUSNOVAS CANALES,CA,15/07/1974 00:00:00
420095501,DOMUSNOVAS CANALES,OR,31/12/1983 00:00:00
404022076,DON,TN,31/12/2015 00:00:00
405029020,DONADA,RO,31/12/1994 00:00:00
401002551,DONATO,VC,05/03/1992 00:00:00
403018531,DONELASCO,PV,31/12/1983 00:00:00
420092532,DONIGALA FENUGHEDU,CA,15/07/1974 00:00:00
420095502,DONIGALA FENUGHEDU,OR,31/12/1983 00:00:00
420092502,DONIGALA SIURGUS,CA,31/12/1983 00:00:00
403013692,DORIO,CO,05/03/1992 00:00:00
404022077,DORSINO,TN,31/12/2014 00:00:00
401002552,DORZANO,VC,05/03/1992 00:00:00
403019550,DOSSO BAROARDO,CR,31/12/1983 00:00:00
403019551,DOSSO DE' FRATI,CR,31/12/1983 00:00:00
403013572,DOZIO,CO,31/12/1983 00:00:00
450501513,DRAGUCCIO,PL,15/09/1947 00:00:00
403013573,DRANO,CO,31/12/1983 00:00:00
418079526,DRAPIA,CZ,05/03/1992 00:00:00
406031533,DRESENZA,GO,15/09/1947 00:00:00
403013093,DREZZO,CO,03/02/2014 00:00:00
401003641,DRUOGNO,NO,29/04/1992 00:00:00
401001521,DRUSACCO,TO,31/12/1983 00:00:00
403012539,DUE COSSANI,VA,31/12/1983 00:00:00
403019552,DUEMIGLIA,CR,31/12/1983 00:00:00
403015578,DUGNANO,MI,31/12/1983 00:00:00
406032514,DUINO,TS,31/12/1983 00:00:00
401005502,DUSINO,AT,31/12/1983 00:00:00
406032515,DUTTOGLIANO,TS,15/09/1947 00:00:00
404022665,DUVREDO,TN,31/12/1983 00:00:00
412059502,ELENA,LT,31/12/1983 00:00:00
404021525,ELLE,BZ,31/12/1983 00:00:00
407009512,ELLERA,SV,31/12/1983 00:00:00
403013693,ELLO,CO,05/03/1992 00:00:00
450500510,ELSANE,FU,15/09/1947 00:00:00
403016528,ENDENNA,BG,31/12/1983 00:00:00
403016529,ENDINE,BG,31/12/1983 00:00:00
404022544,ENGUISO,TN,31/12/1983 00:00:00
404021526,EORES,BZ,31/12/1983 00:00:00
403013574,ERBA INCINO,CO,31/12/1983 00:00:00
403017538,ERBANNO,BS,31/12/1983 00:00:00
450501514,ERPELLE-COSINA,PL,15/09/1947 00:00:00
406031534,ERSEL IN MONTE,GO,15/09/1947 00:00:00
406030540,ERTO E CASSO,UD,29/02/1968 00:00:00
403016592,ERVE,BG,05/03/1992 00:00:00
420092533,ESCOVEDU,CA,15/07/1974 00:00:00
420095503,ESCOVEDU,OR,31/12/1983 00:00:00
403013575,ESINO INFERIORE,CO,31/12/1983 00:00:00
403013694,ESINO LARIO,CO,05/03/1992 00:00:00
403013576,ESINO SUPERIORE,CO,31/12/1983 00:00:00
401003553,ESIO,NO,31/12/1983 00:00:00
403016530,ESMATE,BG,31/12/1983 00:00:00
403013577,FABBRICA DURINI,CO,31/12/1983 00:00:00
409046012,FABBRICHE DI VALLICO,LU,31/12/2013 00:00:00
403012542,FABIASCO,VA,31/12/1983 00:00:00
418079527,FABRIZIA,CZ,05/03/1992 00:00:00
401001522,FAETTO,TO,31/12/1983 00:00:00
403015579,FAGNANO SUL NAVIGLIO,MI,31/12/1983 00:00:00
411044018,FALERONE,AP,11/07/2009 00:00:00
404022545,FALESINA,TN,31/12/1983 00:00:00
413069501,FALLASCOSO,CH,31/12/1983 00:00:00
401003642,FALMENTA,NO,29/04/1992 00:00:00
406032516,FAMIE,TS,15/09/1947 00:00:00
406030541,FANNA,UD,29/02/1968 00:00:00
404021527,FAOGNA DI SOTTO,BZ,31/12/1983 00:00:00
403017539,FARFENGO,BS,31/12/1983 00:00:00
403019553,FARINATE,CR,31/12/1983 00:00:00
405025020,FARRA D'ALPAGO,BL,22/02/2016 00:00:00
450501515,FASANA,PL,15/09/1947 00:00:00
405027503,FAVARO VENETO,VE,24/08/1926 00:00:00
404022082,FAVER,TN,31/12/2015 00:00:00
403017540,FAVERZANO,BS,31/12/1983 00:00:00
401001523,FAVRIA-OGLIANICO,TO,31/12/1983 00:00:00
404022666,FAVRIO,TN,31/12/1983 00:00:00
406030506,FELETTO UMBERTO,UD,31/12/1983 00:00:00
403019554,FENGO,CR,31/12/1983 00:00:00
411041503,FENIGLI,PS,31/12/1983 00:00:00
401001524,FENILE,TO,31/12/1983 00:00:00
401001525,FENILS,TO,31/12/1983 00:00:00
411044019,FERMO,AP,11/07/2009 00:00:00
401002515,FERRUTA,VC,31/12/1983 00:00:00
415061505,FERTILIA,CE,31/12/1983 00:00:00
450501516,FIANONA,PL,15/09/1947 00:00:00
404022084,FIERA DI PRIMIERO,TN,31/12/2015 00:00:00
403015580,FIGINO DI MILANO,MI,31/12/1983 00:00:00
409048016,FIGLINE VALDARNO,FI,31/12/2013 00:00:00
420092534,FIGU,CA,15/07/1974 00:00:00
420095504,FIGU,OR,31/12/1983 00:00:00
418079528,FILADELFIA,CZ,05/03/1992 00:00:00
418079529,FILANDARI,CZ,05/03/1992 00:00:00
414070521,FILIGNANO,CB,02/03/1970 00:00:00
418079530,FILOGASO,CZ,05/03/1992 00:00:00
407009513,FINALBORGO,SV,31/12/1983 00:00:00
407009514,FINALMARINA,SV,31/12/1983 00:00:00
407009515,FINALPIA,SV,31/12/1983 00:00:00
401003554,FINERO,NO,31/12/1983 00:00:00
411043018,FIORDIMONTE,MC,31/12/2016 00:00:00
411041504,FIORENZUOLA DI FOCARA,PS,31/12/1983 00:00:00
404022546,FISTO,TN,31/12/1983 00:00:00
408040501,FIUMANA,FO,01/11/1925 00:00:00
450500511,FIUME,FU,15/09/1947 00:00:00
406030542,FIUME VENETO,UD,29/02/1968 00:00:00
403016531,FIUMENERO,BG,31/12/1983 00:00:00
403017541,FIUMICELLO URAGO,BS,31/12/1983 00:00:00
404022086,FLAVON,TN,31/12/2015 00:00:00
401002516,FLECCHIA,VC,31/12/1983 00:00:00
404021528,FLERES,BZ,31/12/1983 00:00:00
407010508,FOCE,GE,31/12/1983 00:00:00
415065503,FOGNA,SA,31/12/1983 00:00:00
404021529,FOIANA,BZ,31/12/1983 00:00:00
404022607,FOLAS-REVIAN,TN,31/12/1983 00:00:00
401003555,FOLSOGNO,NO,31/12/1983 00:00:00
403017542,FOLZANO,BS,31/12/1983 00:00:00
401003556,FOMARCO,NO,31/12/1983 00:00:00
403015724,FOMBIO,MI,05/03/1992 00:00:00
403016532,FONDRA,BG,31/12/1983 00:00:00
450500512,FONTANA DEL CONTE,FU,15/09/1947 00:00:00
406030543,FONTANAFREDDA,UD,29/02/1968 00:00:00
403018532,FOPPA,PV,31/12/1983 00:00:00
403019555,FORCELLO,CR,31/12/1983 00:00:00
420092535,FORDONGIANUS,CA,15/07/1974 00:00:00
401001526,FORESTO DI SUSA,TO,31/12/1983 00:00:00
401002517,FORESTO SESIA,VC,31/12/1983 00:00:00
414070920,FORLI' DEL SANNIO,CB,02/03/1970 00:00:00
401003643,FORMAZZA,NO,29/04/1992 00:00:00
414070522,FORNELLI,CB,02/03/1970 00:00:00
401003557,FORNERO,NO,31/12/1983 00:00:00
405024503,FORNI IN VAL D'ASTICO,VI,31/12/1983 00:00:00
404022547,FORNO,TN,31/12/1983 00:00:00
401003558,FORNO,NO,31/12/1983 00:00:00
401001527,FORNO ALPI GRAIE,TO,31/12/1983 00:00:00
405025024,FORNO DI ZOLDO,BL,22/02/2016 00:00:00
401006512,FOROTONDO,AL,31/12/1983 00:00:00
403019556,FOSSA GUAZZONA,CR,31/12/1983 00:00:00
403018533,FOSSARMATO,PV,31/12/1983 00:00:00
401003559,FOSSENO,NO,31/12/1983 00:00:00
403019557,FRACCHIA,CR,31/12/1983 00:00:00
418079531,FRANCAVILLA ANGITOLA,CZ,05/03/1992 00:00:00
411044022,FRANCAVILLA D'ETE,AP,11/07/2009 00:00:00
418079532,FRANCICA,CZ,05/03/1992 00:00:00
401006513,FRASCATA,AL,31/12/1983 00:00:00
401006514,FRASSINELLO-OLIVOLA,AL,31/12/1983 00:00:00
401001528,FRASSINERE,TO,31/12/1983 00:00:00
404022548,FRAVEGGIO,TN,31/12/1983 00:00:00
403016533,FREROLA,BG,31/12/1983 00:00:00
415061506,FRIGNANO MAGGIORE,CE,31/12/1983 00:00:00
406030544,FRISANCO,UD,29/02/1968 00:00:00
403017543,FRONTIGNANO,BS,31/12/1983 00:00:00
411041505,FRONTONE-SERRA,PS,31/12/1983 00:00:00
414070523,FROSOLONE,CB,02/03/1970 00:00:00
401006076,FUBINE,AL,23/03/2017 00:00:00
403016534,FUIPIANO AL BREMBO,BG,31/12/1983 00:00:00
404021530,FUNDRES,BZ,31/12/1983 00:00:00
403015581,FURATO,MI,31/12/1983 00:00:00
406030507,FUSINE IN VALROMANA,UD,31/12/1983 00:00:00
403019558,GABBIONETA,CR,31/12/1983 00:00:00
406031535,GABRIA,GO,15/09/1947 00:00:00
406031536,GABROVIZZA,GO,15/09/1947 00:00:00
403019559,GADESCO,CR,31/12/1983 00:00:00
403013579,GAGGINO,CO,31/12/1983 00:00:00
401002553,GAGLIANICO,VC,05/03/1992 00:00:00
401004507,GAIOLA-MOIOLA,CN,31/12/1983 00:00:00
403013695,GALBIATE,CO,05/03/1992 00:00:00
415065504,GALDO,SA,31/12/1983 00:00:00
403015725,GALGAGNANO,MI,05/03/1992 00:00:00
418080505,GALLICO,RC,31/12/1983 00:00:00
418080506,GALLINA,RC,31/12/1983 00:00:00
409048502,GALLUZZO,FI,31/12/1983 00:00:00
405027504,GAMBARARE,VE,31/12/1983 00:00:00
403019560,GAMBINA BARCHETTI,CR,31/12/1983 00:00:00
403019561,GANDINI,CR,31/12/1983 00:00:00
403012543,GARABIOLO,VA,31/12/1983 00:00:00
403013696,GARBAGNATE MONASTERO,CO,05/03/1992 00:00:00
403015582,GARBATOLA,MI,31/12/1983 00:00:00
404022549,GARDOLO,TN,15/09/1926 00:00:00
403015583,GAREGNANO,MI,31/12/1983 00:00:00
406031537,GARGARO,GO,15/09/1947 00:00:00
403013697,GARLATE,CO,05/03/1992 00:00:00
404022091,GARNIGA,TN,21/03/1993 00:00:00
420090502,GAROFAI,SS,31/12/1983 00:00:00
403015584,GATTERA MAIOCCA,MI,31/12/1983 00:00:00
401001529,GAUNA,TO,31/12/1983 00:00:00
403012544,GAZZADA,VA,31/12/1983 00:00:00
408035501,GAZZANO,RE,31/12/1983 00:00:00
407008517,GAZZELLI,IM,31/12/1983 00:00:00
403019562,GAZZO,CR,31/12/1983 00:00:00
408040509,GEMMANO,FO,15/04/1992 00:00:00
407010507,GENOVA-CORNIGLIANO,GE,31/12/1983 00:00:00
407010514,GENOVA-PEGLI,GE,31/12/1983 00:00:00
407010516,GENOVA-PRA,GE,31/12/1983 00:00:00
407010519,GENOVA-RIVAROLO,GE,31/12/1983 00:00:00
407010527,GENOVA-SESTRI PONENTE,GE,31/12/1983 00:00:00
407010531,GENOVA-VOLTRI,GE,31/12/1983 00:00:00
403018070,GENZONE,PV,31/12/2015 00:00:00
403019563,GERE DEL PESCE,CR,31/12/1983 00:00:00
401003644,GERMAGNO,NO,29/04/1992 00:00:00
403013580,GERMANEDO,CO,31/12/1983 00:00:00
403013108,GERMASINO,CO,10/02/2011 00:00:00
418079533,GEROCARNE,CZ,05/03/1992 00:00:00
403017544,GEROLANUOVA,BS,31/12/1983 00:00:00
403016112,GEROSA,BG,03/02/2014 00:00:00
403018534,GERRE CHIOZZO,PV,31/12/1983 00:00:00
401003560,GHEVIO,NO,31/12/1983 00:00:00
401003645,GHIFFA,NO,29/04/1992 00:00:00
420092536,GHILARZA,CA,15/07/1974 00:00:00
420095505,GHILARZA-ABBASANTA,OR,31/12/1983 00:00:00
420092537,GHILARZA-ABBASANTA,CA,15/07/1974 00:00:00
401002554,GIFFLENGA,VC,05/03/1992 00:00:00
401003646,GIGNESE,NO,29/04/1992 00:00:00
450501517,GIMINO,PL,15/09/1947 00:00:00
411041506,GINESTRETO,PS,31/12/1983 00:00:00
406031538,GIOIACI,GO,15/09/1947 00:00:00
403018535,GIOVENZANO,PV,31/12/1983 00:00:00
403013109,GIRONICO,CO,03/02/2014 00:00:00
409046016,GIUNCUGNANO,LU,31/12/2014 00:00:00
403015107,GIUSSANO,MI,29/06/2009 00:00:00
404022667,GODENZO,TN,31/12/1983 00:00:00
403018073,GODIASCO,PV,19/06/2012 00:00:00
406031539,GODOVICI,GO,15/09/1947 00:00:00
403017545,GOGLIONE SOPRA,BS,31/12/1983 00:00:00
403017546,GOGLIONE SOTTO,BS,31/12/1983 00:00:00
403018536,GOIDO,PV,31/12/1983 00:00:00
408034503,GOLESE,PR,31/12/1983 00:00:00
420092538,GONNOSCODINA,CA,15/07/1974 00:00:00
420092539,GONNOSNO',CA,15/07/1974 00:00:00
420092540,GONNOSTRAMATZA,CA,15/07/1974 00:00:00
406031540,GORIANO,GO,15/09/1947 00:00:00
413066504,GORIANO VALLI,AQ,31/12/1983 00:00:00
403015585,GORLA PRECOTTO,MI,31/12/1983 00:00:00
403012545,GORNATE SUPERIORE,VA,31/12/1983 00:00:00
407009516,GORRA,SV,31/12/1983 00:00:00
401004508,GORRINO,CN,31/12/1983 00:00:00
403017547,GORZONE,BS,31/12/1983 00:00:00
403013581,GOTTRO,CO,31/12/1983 00:00:00
406031541,GOZZA,GO,15/09/1947 00:00:00
406031542,GRACOVA SERRAVALLE,GO,15/09/1947 00:00:00
403019564,GRADELLA,CR,31/12/1983 00:00:00
403015726,GRAFFIGNANA,MI,05/03/1992 00:00:00
401002555,GRAGLIA,VC,05/03/1992 00:00:00
401003561,GRAGLIA PIANA,NO,31/12/1983 00:00:00
408037029,GRANAGLIONE,BO,31/12/2015 00:00:00
403015586,GRANCINO,MI,31/12/1983 00:00:00
405024045,GRANCONA,VI,16/02/2017 00:00:00
403013582,GRANDOLA,CO,31/12/1983 00:00:00
404022094,GRAUNO,TN,31/12/2015 00:00:00
403013112,GRAVEDONA,CO,10/02/2011 00:00:00
401003647,GRAVELLONA TOCE,NO,29/04/1992 00:00:00
403015587,GRAZZANELLO,MI,31/12/1983 00:00:00
403015588,GRECO MILANESE,MI,31/12/1983 00:00:00
402007502,GRESSONEY,AO,31/12/1983 00:00:00
404021531,GRIES,BZ,31/12/1983 00:00:00
403016535,GRIGNANO,BG,31/12/1983 00:00:00
405029509,GRIGNANO DI POLESINE,RO,31/12/1983 00:00:00
404021532,GRIMALDO,BZ,31/12/1983 00:00:00
450501518,GRISIGNANA,PL,03/04/1977 00:00:00
418078502,GRISOLIA CIPOLLINA,CS,31/12/1983 00:00:00
403013583,GRONA,CO,31/12/1983 00:00:00
403019565,GRONTORTO,CR,31/12/1983 00:00:00
403015589,GROPPELLO D'ADDA,MI,31/12/1983 00:00:00
401006515,GROPPO,AL,31/12/1983 00:00:00
411044024,GROTTAZZOLINA,AP,11/07/2009 00:00:00
412056503,GROTTE DI SANTO STEFANO,VT,31/12/1983 00:00:00
403016536,GRUMELLO DEI ZANCHI,BG,31/12/1983 00:00:00
403016537,GRUMELLO DEL PIANO,BG,31/12/1983 00:00:00
404022096,GRUMES,TN,31/12/2015 00:00:00
404022550,GRUMO,TN,31/12/1983 00:00:00
403018537,GUALDRASCO,PV,31/12/1983 00:00:00
403015727,GUARDAMIGLIO,MI,05/03/1992 00:00:00
418078503,GUARDIA PIEMONTESE TERME,CS,31/12/1983 00:00:00
403015590,GUAZZINA,MI,31/12/1983 00:00:00
404021533,GUDON,BZ,31/12/1983 00:00:00
403015591,GUGNANO,MI,31/12/1983 00:00:00
419083503,GUIDOMANDRI,ME,31/12/1983 00:00:00
403018538,GUINZANO,PV,31/12/1983 00:00:00
403012546,GURONE,VA,31/12/1983 00:00:00
401003648,GURRO,NO,29/04/1992 00:00:00
418080507,IATRINOLI,RC,31/12/1983 00:00:00
404022551,IAVRE',TN,31/12/1983 00:00:00
406031543,IDRESCA D'ISONZO,GO,15/09/1947 00:00:00
406031544,IDRIA,GO,15/09/1947 00:00:00
406031545,IDRIA DI SOTTO,GO,15/09/1947 00:00:00
403013584,IMBERIDO,CO,31/12/1983 00:00:00
403013698,IMBERSAGO,CO,05/03/1992 00:00:00
403013585,INCINO,CO,31/12/1983 00:00:00
403015592,INCIRANO,MI,31/12/1983 00:00:00
409048023,INCISA IN VAL D'ARNO,FI,31/12/2013 00:00:00
403013586,INDOVERO,CO,31/12/1983 00:00:00
403015593,INDUNO TICINO,MI,31/12/1983 00:00:00
403013587,INTIMIANO,CO,31/12/1983 00:00:00
401003562,INTRA,NO,31/12/1983 00:00:00
401003649,INTRAGNA,NO,29/04/1992 00:00:00
403013699,INTROBIO,CO,05/03/1992 00:00:00
403013700,INTROZZO,CO,05/03/1992 00:00:00
401001530,INVERSO PORTE,TO,31/12/1983 00:00:00
401003563,INVORIO INFERIORE,NO,31/12/1983 00:00:00
401003564,INVORIO SUPERIORE,NO,31/12/1983 00:00:00
403017548,INZINO,BS,31/12/1983 00:00:00
406030508,IOANNIS,UD,31/12/1983 00:00:00
418079534,IONADI,CZ,05/03/1992 00:00:00
419087501,IONIA,CT,31/12/1983 00:00:00
406030509,IPPLIS,UD,31/12/1983 00:00:00
420091501,IRGOLI DI GALTELLI,NU,31/12/1983 00:00:00
404022552,ISCHIA,TN,31/12/1983 00:00:00
414070524,ISERNIA,CB,02/03/1970 00:00:00
420091034,ISILI,NU,31/12/2005 00:00:00
403015594,ISOLA BALBA,MI,31/12/1983 00:00:00
403013588,ISOLA COMACINA,CO,31/12/1983 00:00:00
418079535,ISOLA DI CAPO RIZZUTO,CZ,05/03/1992 00:00:00
411041507,ISOLA DI FANO,PS,31/12/1983 00:00:00
450501519,ISOLA D'ISTRIA,PL,03/04/1977 00:00:00
403019566,ISOLA PESCAROLI,CR,31/12/1983 00:00:00
401003565,ISOLA SAN GIULIO,NO,31/12/1983 00:00:00
401002518,ISOLELLA,VC,31/12/1983 00:00:00
403019567,ISOLELLO,CR,31/12/1983 00:00:00
404021513,ISSENGO,BZ,31/12/1983 00:00:00
404022099,IVANO-FRACENA,TN,30/06/2016 00:00:00
403012547,JERAGO,VA,31/12/1983 00:00:00
403012548,JERAGO CON BESNATE,VA,31/12/1983 00:00:00
403012549,JERAGO CON BESNATE ED ORAGO,VA,31/12/1983 00:00:00
418079536,JOPPOLO,CZ,05/03/1992 00:00:00
404021534,LACINIGO,BZ,31/12/1983 00:00:00
406030510,LAGLESIE SAN LEOPOLDO,UD,31/12/1983 00:00:00
450502501,LAGOSTA,ZA,15/09/1947 00:00:00
404022668,LAGUNA'-MUSTE',TN,31/12/1983 00:00:00
418078504,LAINO BRUZIO,CS,31/12/1983 00:00:00
403015595,LAMBRATE,MI,31/12/1983 00:00:00
450501520,LANISCHIE,PL,15/09/1947 00:00:00
419083504,LANZA,ME,31/12/1983 00:00:00
403013122,LANZO D'INTELVI,CO,31/12/2016 00:00:00
403013589,LAORCA,CO,31/12/1983 00:00:00
411044025,LAPEDONA,AP,11/07/2009 00:00:00
404021535,LAPPAGO,BZ,31/12/1983 00:00:00
404022100,LARDARO,TN,31/12/2015 00:00:00
403015596,LARDERA,MI,31/12/1983 00:00:00
409050017,LARI,PI,31/12/2013 00:00:00
404022669,LARIDO,TN,31/12/1983 00:00:00
406032517,LASE,TS,15/09/1947 00:00:00
404022670,LASES,TN,31/12/1983 00:00:00
404022101,LASINO,TN,31/12/2015 00:00:00
404021536,LAUDES,BZ,31/12/1983 00:00:00
450500513,LAURANA,FU,15/09/1947 00:00:00
403012550,LAVENO,VA,31/12/1983 00:00:00
407008518,LAVINA,IM,31/12/1983 00:00:00
404021537,LAZFONS,BZ,31/12/1983 00:00:00
403015117,LAZZATE,MI,29/06/2009 00:00:00
403013701,LECCO,CO,05/03/1992 00:00:00
406031546,LEDINE,GO,15/09/1947 00:00:00
403012551,LEGGIUNO-SANGIANO,VA,31/12/1983 00:00:00
409048503,LEGNAIA,FI,31/12/1983 00:00:00
404022553,LEGOS,TN,31/12/1983 00:00:00
403013590,LEMNA,CO,31/12/1983 00:00:00
403013125,LENNO,CO,03/02/2014 00:00:00
403015119,LENTATE SUL SEVESO,MI,17/12/2009 00:00:00
404022554,LENZIMA,TN,31/12/1983 00:00:00
404022555,LENZUMO,TN,31/12/1983 00:00:00
401003566,LESA-BELGIRATE,NO,31/12/1983 00:00:00
403015120,LESMO,MI,29/06/2009 00:00:00
401002556,LESSONA,VC,05/03/1992 00:00:00
401096029,LESSONA,BI,31/12/2015 00:00:00
419083505,LETOIANNI GALLODORO,ME,31/12/1983 00:00:00
403019568,LEVATA,CR,31/12/1983 00:00:00
403017549,LEVRANGE,BS,31/12/1983 00:00:00
403013591,LEZZA,CO,31/12/1983 00:00:00
406031547,LIBUSSINA,GO,15/09/1947 00:00:00
403019569,LICENGO,CR,31/12/1983 00:00:00
415063503,LICIGNANO DI NAPOLI,NA,31/12/1983 00:00:00
403018539,LICONASCO,PV,31/12/1983 00:00:00
415065505,LICUSATI,SA,31/12/1983 00:00:00
403013702,LIERNA,CO,05/03/1992 00:00:00
403013592,LIETO COLLE,CO,31/12/1983 00:00:00
408035025,LIGONCHIO,RE,31/12/2015 00:00:00
418079537,LIMBADI,CZ,05/03/1992 00:00:00
403015121,LIMBIATE,MI,29/06/2009 00:00:00
403015597,LIMITO,MI,31/12/1983 00:00:00
403013593,LIMONTA,CO,31/12/1983 00:00:00
403015598,LINATE AL LAMBRO,MI,31/12/1983 00:00:00
407008519,LINGUEGLIETTA,IM,31/12/1983 00:00:00
403013594,LINZANICO,CO,31/12/1983 00:00:00
403012552,LISANZA,VA,31/12/1983 00:00:00
411044504,LISCIANO DEL TRONTO,AP,31/12/1983 00:00:00
404022105,LISIGNAGO,TN,31/12/2015 00:00:00
403012553,LISSAGO,VA,31/12/1983 00:00:00
403015123,LISSONE,MI,29/06/2009 00:00:00
403017550,LIVEMMO,BS,31/12/1983 00:00:00
403015728,LIVRAGA,MI,05/03/1992 00:00:00
404022556,LIZZANA,TN,31/12/1983 00:00:00
403016538,LIZZOLA,BG,31/12/1983 00:00:00
419083506,LOCADI,ME,31/12/1983 00:00:00
401002519,LOCARNO,VC,31/12/1983 00:00:00
403016539,LOCATE BERGAMASCO,BG,31/12/1983 00:00:00
406031548,LOCAVIZZA DI AIDUSSINA,GO,15/09/1947 00:00:00
406031549,LOCAVIZZA DI CANALE,GO,15/09/1947 00:00:00
404022557,LOCCA,TN,31/12/1983 00:00:00
403015729,LODI,MI,05/03/1992 00:00:00
403015730,LODI VECCHIO,MI,05/03/1992 00:00:00
407009517,LODISIO,SV,31/12/1983 00:00:00
404022558,LODRONE,TN,31/12/1983 00:00:00
403013703,LOMAGNA,CO,05/03/1992 00:00:00
403013595,LOMANIGA,CO,31/12/1983 00:00:00
404022107,LOMASO,TN,31/12/2009 00:00:00
404022559,LON,TN,31/12/1983 00:00:00
404022671,LONA,TN,31/12/1983 00:00:00
403017092,LONATO,BS,01/11/2007 00:00:00
414070525,LONGANO,CB,02/03/1970 00:00:00
403019570,LONGARDORE,CR,31/12/1983 00:00:00
405025031,LONGARONE,BL,21/02/2014 00:00:00
404021538,LONGIARU',BZ,31/12/1983 00:00:00
401003650,LOREGLIA,NO,29/04/1992 00:00:00
403016540,LORENTINO,BG,31/12/1983 00:00:00
409050018,LORENZANA,PI,31/12/2013 00:00:00
406031550,LOSE,GO,15/09/1947 00:00:00
416072504,LOSETO,BA,31/12/1983 00:00:00
401004509,LOTTULO,CN,31/12/1983 00:00:00
403017551,LOVENO GRUMELLO,BS,31/12/1983 00:00:00
403013596,LOVENO SOPRA MENAGGIO,CO,31/12/1983 00:00:00
404022560,LOVER,TN,31/12/1983 00:00:00
403012554,LOZZO,VA,31/12/1983 00:00:00
403015599,LUCERNATE,MI,31/12/1983 00:00:00
406031551,LUCINICO,GO,31/12/1983 00:00:00
403013597,LUCINO,CO,31/12/1983 00:00:00
403017552,LUDRIANO,BS,31/12/1983 00:00:00
406031552,LUICO,GO,15/09/1947 00:00:00
403019571,LUIGNANO,CR,31/12/1983 00:00:00
403017553,LUMEZZANE PIEVE,BS,31/12/1983 00:00:00
403017554,LUMEZZANE SAN SEBASTIANO,BS,31/12/1983 00:00:00
403017555,LUMEZZANE SANT'APOLLONIO,BS,31/12/1983 00:00:00
404022561,LUNDO,TN,31/12/1983 00:00:00
415061507,LUSCIANO E DUCENTA,CE,31/12/1983 00:00:00
401001531,LUSERNA,TO,31/12/1983 00:00:00
450501521,LUSSINGRANDE,PL,15/09/1947 00:00:00
450501522,LUSSINPICCOLO,PL,15/09/1947 00:00:00
404021539,LUTAGO,BZ,31/12/1983 00:00:00
415062504,LUZZANO,BN,31/12/1983 00:00:00
401003567,LUZZOGNO,NO,31/12/1983 00:00:00
403012094,MACCAGNO,VA,03/02/2014 00:00:00
